"Codigo","department","municipality","com_name","id_unico","match_status","n_geo","canton_split_group"
"03100201006","Cochabamba","Colomi","CHULPANI","5371397728-D","unique",1,NA
"03100201008","Cochabamba","Colomi","COLOMAYU","5295440230-D","unique",1,NA
"03100201010","Cochabamba","Colomi","HUANCUNI","5315324384-D","unique",1,NA
"03100201012","Cochabamba","Colomi","LA GUINDA","5306264775-D","unique",1,NA
"03100201016","Cochabamba","Colomi","PRIMER TONCOLI","5311045348-D","unique",1,NA
"03100201017","Cochabamba","Colomi","PRIMERA KAYARANI","5341346220-D","unique",1,NA
"03100201020","Cochabamba","Colomi","SALTO A","5378830853-D","unique",1,NA
"03100201022","Cochabamba","Colomi","SEGUNDA KAYARANI","5348158641-D","unique",1,NA
"03100201024","Cochabamba","Colomi","SEGUNDO TONCOLI","5314362566-D","unique",1,NA
"03100201025","Cochabamba","Colomi","TERCERA KAYARANI","5349295478-D","unique",1,NA
"03100201702","Cochabamba","Colomi","MOSOJ RANCHO","5340550904-D","unique",1,NA
"03100201703","Cochabamba","Colomi","PRIMERA CANDELARIA","5338004501-D","unique",1,NA
"03100201704","Cochabamba","Colomi","BALCON","5383578311-D","unique",1,NA
"03100201706","Cochabamba","Colomi","CORRAL GRANDE","5327849451-D","unique",1,NA
"03100201708","Cochabamba","Colomi","PICO","5300287047-D","unique",1,NA
"03100201709","Cochabamba","Colomi","PIE DE GALLO","5329511518-D","unique",1,NA
"03100201711","Cochabamba","Colomi","SEGUNDA CANDELARIA","5352970353-D","unique",1,NA
"03100201723","Cochabamba","Colomi","JUCU PUÑUMA","5372315368-D","unique",1,NA
"03100201727","Cochabamba","Colomi","3 DE AGOSTO","5401227048-D","unique",1,NA
"03100201734","Cochabamba","Colomi","CHULLPANI GRANDE","5278220744-D","unique",1,NA
"03100201741","Cochabamba","Colomi","PHISLY A","5378294653-D","unique",1,NA
"03100201744","Cochabamba","Colomi","CHOMOCO","5289879055-D","unique",1,NA
"03100201746","Cochabamba","Colomi","PARACAYAE CHULLPANI","5284391302-D","unique",1,NA
"03100201747","Cochabamba","Colomi","SEGUNDO SORA SORA","5313677768-D","unique",1,NA
"03100201748","Cochabamba","Colomi","PIURATO","5349447651-D","unique",1,NA
"03100201749","Cochabamba","Colomi","KOCHIMAYU","5353773680-D","unique",1,NA
"03100201750","Cochabamba","Colomi","PLOMERITO","5407909622-D","unique",1,NA
"03100201751","Cochabamba","Colomi","JATUN POTRERO","5416927924-D","unique",1,NA
"03100201753","Cochabamba","Colomi","MONTE KHASA","5388966152-D","unique",1,NA
"03100201754","Cochabamba","Colomi","MURI MAYU","5359335261-D","unique",1,NA
"03100201756","Cochabamba","Colomi","MARCOS MAYU","5361384371-D","unique",1,NA
"03100202701","Cochabamba","Colomi","PRIMER SORA SORA","5312894110-D","unique",1,NA
"03100203005","Cochabamba","Colomi","KALLIRI UCUCHI","5484971332-D","unique",1,NA
"03100203702","Cochabamba","Colomi","TABLAS MONTE","5513070637-D","unique",1,NA
"03100203703","Cochabamba","Colomi","ABRA DEL SILLAR","5440933330-D","unique",1,NA
"03100203705","Cochabamba","Colomi","15 DE JULIO YUNGAS ITAPALLO","5555088003-D","unique",1,NA
"03100203706","Cochabamba","Colomi","CHURU ALTO","5411591121-D","unique",1,NA
"03100203711","Cochabamba","Colomi","SARNA MOKO","5409858678-D","unique",1,NA
"03100203712","Cochabamba","Colomi","SAN ONOFRI","5437863211-D","unique",1,NA
"03100203713","Cochabamba","Colomi","SUCRE GRANDE","5430153011-D","unique",1,NA
"03100203730","Cochabamba","Colomi","JUCUMARIA MAYU","5461838681-D","unique",1,NA
"03100204003","Cochabamba","Colomi","CORANI PAMPA","5456469093-D","unique",1,NA
"03100204004","Cochabamba","Colomi","DURAZNO","5438167448-D","unique",1,NA
"03100204014","Cochabamba","Colomi","CHIMPA WATA","5381561195-D","unique",1,NA
"03100204015","Cochabamba","Colomi","BARRIO VILLA 14 DE SEPTIEMBRE","5700288989-D","unique",1,NA
"03100204016","Cochabamba","Colomi","SINDICATO VILLA VERDE","5520078513-D","unique",1,NA
"03100204699","Cochabamba","Colomi","K'URI CHURU","5430187580-D","unique",1,NA
"03100204705","Cochabamba","Colomi","SALTO B","5363118952-D","unique",1,NA
"03100204707","Cochabamba","Colomi","CHAREAL","5538879797-D","unique",1,NA
"03100204708","Cochabamba","Colomi","MOSOJ LLAJTA","5518789098-D","unique",1,NA
"03100204710","Cochabamba","Colomi","ASERRADERO","5414539905-D","unique",1,NA
"03100204711","Cochabamba","Colomi","LIMA TAMBO","5404558167-D","unique",1,NA
"03100204712","Cochabamba","Colomi","AGUADA MONTE","5415384185-D","unique",1,NA
"03100204715","Cochabamba","Colomi","KALIRI YAYRAKASA","5464888701-D","unique",1,NA
"03100204716","Cochabamba","Colomi","ALTO CORANI","5475499840-D","unique",1,NA
"03100204720","Cochabamba","Colomi","VILLA NARANJOS","5582656938-D","unique",1,NA
"03100204723","Cochabamba","Colomi","MARAVILLAS GRANDE","5522913450-D","unique",1,NA
"03100204733","Cochabamba","Colomi","RIO NEGRO","5506333135-D","unique",1,NA
"03100205701","Cochabamba","Colomi","PAMPA TAMBO","5396573636-D","unique",1,NA
"03100205702","Cochabamba","Colomi","MIGUELITO","5420343030-D","unique",1,NA
"03100205703","Cochabamba","Colomi","PARACTI","5394782154-D","unique",1,NA
"03100301001","Cochabamba","Villa Tunari","FLORIDA C","5740777886-D","unique",1,NA
"03100301005","Cochabamba","Villa Tunari","CARMEN DE LA NUEVA ESPERANZA","5661202832-D","unique",1,NA
"03100301007","Cochabamba","Villa Tunari","IBARE","5742755579-D","unique",1,NA
"03100301008","Cochabamba","Villa Tunari","CINCO ESQUINAS SANTIVAÑEZ A","5769872247-D","unique",1,NA
"03100301009","Cochabamba","Villa Tunari","EL BATEON","5587776040-D","unique",1,NA
"03100301012","Cochabamba","Villa Tunari","BARRANQUILLA","6050461972-D","unique",1,NA
"03100301013","Cochabamba","Villa Tunari","LA BOCA","6180770710-D","unique",1,NA
"03100301015","Cochabamba","Villa Tunari","ISINUTA","5765084847-D","unique",1,NA
"03100301016","Cochabamba","Villa Tunari","SINDICATO SINUTA","5765587943-D","unique",1,NA
"03100301017","Cochabamba","Villa Tunari","NUEVA COTOCA","6289629673-D","unique",1,NA
"03100301022","Cochabamba","Villa Tunari","SAN JOSE DE BUBUSAMA","5952286455-D","unique",1,NA
"03100301044","Cochabamba","Villa Tunari","NORTE","5677070258-D","unique",1,NA
"03100301045","Cochabamba","Villa Tunari","ESTEBAN ARCE","5657935749-D","unique",1,NA
"03100301061","Cochabamba","Villa Tunari","12 DE OCTUBRE","5566719975-D","unique",1,NA
"03100301062","Cochabamba","Villa Tunari","14 DE OCTUBRE","5682715777-D","unique",1,NA
"03100301067","Cochabamba","Villa Tunari","2 DE SEPTIEMBRE","5658661907-D","unique",1,NA
"03100301068","Cochabamba","Villa Tunari","20 DE AGOSTO","5641609744-D","unique",1,NA
"03100301073","Cochabamba","Villa Tunari","4 DE SEPTIEMBRE","5750514219-D","unique",1,NA
"03100301074","Cochabamba","Villa Tunari","40 ARROYOS","5573480908-D","unique",1,NA
"03100301075","Cochabamba","Villa Tunari","PADRESAMA","5546078566-D","unique",1,NA
"03100301076","Cochabamba","Villa Tunari","RIO ALTO","5656679189-D","unique",1,NA
"03100301080","Cochabamba","Villa Tunari","ALTO ILIBULO","5637113988-D","unique",1,NA
"03100301083","Cochabamba","Villa Tunari","ALTO MAMBUELO","5719687746-D","unique",1,NA
"03100301087","Cochabamba","Villa Tunari","ALTO ISINUTA","5752325128-D","unique",1,NA
"03100301091","Cochabamba","Villa Tunari","AVISPAS","5549098117-D","unique",1,NA
"03100301095","Cochabamba","Villa Tunari","BOMBORAZAMA","5680658250-D","unique",1,NA
"03100301099","Cochabamba","Villa Tunari","CARAHOTA","5696480554-D","unique",1,NA
"03100301100","Cochabamba","Villa Tunari","CARVALLO","5758097520-D","unique",1,NA
"03100301104","Cochabamba","Villa Tunari","ETERAZAMA","5692003243-D","unique",1,NA
"03100301108","Cochabamba","Villa Tunari","COLORADOS DE BOLIVIA","5699927969-D","unique",1,NA
"03100301109","Cochabamba","Villa Tunari","VILLA CONBUYO","5825387981-D","unique",1,NA
"03100301110","Cochabamba","Villa Tunari","COPACABANA ALTA","5559875214-D","unique",1,NA
"03100301111","Cochabamba","Villa Tunari","BAJO CORIPATA","5652448272-D","unique",1,NA
"03100301113","Cochabamba","Villa Tunari","EL PALMAR","5480236351-D","unique",1,NA
"03100301114","Cochabamba","Villa Tunari","ESTANCIA","5650763533-D","unique",1,NA
"03100301115","Cochabamba","Villa Tunari","ESTRELLA","5625304292-D","unique",1,NA
"03100301120","Cochabamba","Villa Tunari","GUADALUPE","5833375443-D","unique",1,NA
"03100301121","Cochabamba","Villa Tunari","ALTO HABANA","5669851740-D","unique",1,NA
"03100301122","Cochabamba","Villa Tunari","HERNAN SILES SUAZO","5839658351-D","unique",1,NA
"03100301123","Cochabamba","Villa Tunari","HABANA SANTO DOMINGO","5665918701-D","unique",1,NA
"03100301124","Cochabamba","Villa Tunari","MONTAÑO","5828778375-D","unique",1,NA
"03100301125","Cochabamba","Villa Tunari","VILLA ISRAEL A","5756805420-D","unique",1,NA
"03100301126","Cochabamba","Villa Tunari","ISRRAEL B","5772753457-D","unique",1,NA
"03100301130","Cochabamba","Villa Tunari","LA ESTRELLA","5775863931-D","unique",1,NA
"03100301132","Cochabamba","Villa Tunari","GRAN CHACO","5701377119-D","unique",1,NA
"03100301136","Cochabamba","Villa Tunari","MAYOR JORDAN","5714196173-D","unique",1,NA
"03100301137","Cochabamba","Villa Tunari","MEJILLONES","5680847832-D","unique",1,NA
"03100301141","Cochabamba","Villa Tunari","MUNAYPATA","5752337909-D","unique",1,NA
"03100301145","Cochabamba","Villa Tunari","NORTE POTOSI A","5855663411-D","unique",1,NA
"03100301148","Cochabamba","Villa Tunari","NUEVA COLOMI","5702957297-D","unique",1,NA
"03100301153","Cochabamba","Villa Tunari","PALOMETAS","5774550705-D","unique",1,NA
"03100301154","Cochabamba","Villa Tunari","PARACTITO","5554743731-D","unique",1,NA
"03100301155","Cochabamba","Villa Tunari","PARAISO A","5763679431-D","unique",1,NA
"03100301156","Cochabamba","Villa Tunari","PARAISO B","5681403809-D","unique",1,NA
"03100301160","Cochabamba","Villa Tunari","PUERTO TODOS SANTOS","6059038820-D","unique",1,NA
"03100301162","Cochabamba","Villa Tunari","PUERTO VALLE","5742962193-D","unique",1,NA
"03100301163","Cochabamba","Villa Tunari","PUERTO ZUDAÑEZ","5870014561-D","unique",1,NA
"03100301165","Cochabamba","Villa Tunari","RIO JORDAN","5840507827-D","unique",1,NA
"03100301169","Cochabamba","Villa Tunari","NUEVA SAN JUAN","5666642018-D","unique",1,NA
"03100301170","Cochabamba","Villa Tunari","SAMUZABETY","5701659702-D","unique",1,NA
"03100301176","Cochabamba","Villa Tunari","SAN MATEO BAJO","5548809478-D","unique",1,NA
"03100301195","Cochabamba","Villa Tunari","SENDA BAYER","5661488233-D","unique",1,NA
"03100301199","Cochabamba","Villa Tunari","TACUARAL","5707186405-D","unique",1,NA
"03100301200","Cochabamba","Villa Tunari","TOCOPILLA","5716350039-D","unique",1,NA
"03100301201","Cochabamba","Villa Tunari","TODOS SANTOS VIEJO","5723377361-D","unique",1,NA
"03100301203","Cochabamba","Villa Tunari","UNIDOS ANZALDO","5603458123-D","unique",1,NA
"03100301204","Cochabamba","Villa Tunari","UNIFICADO","5799338541-D","unique",1,NA
"03100301205","Cochabamba","Villa Tunari","UNION CERRO VERDE","5671814704-D","unique",1,NA
"03100301206","Cochabamba","Villa Tunari","UNION OTEO","5754901829-D","unique",1,NA
"03100301209","Cochabamba","Villa Tunari","CHIPIRIRI","5633287238-D","unique",1,NA
"03100301210","Cochabamba","Villa Tunari","VILLA ARCE","5690818387-D","unique",1,NA
"03100301211","Cochabamba","Villa Tunari","VILLA ASUNCION","5766547075-D","unique",1,NA
"03100301212","Cochabamba","Villa Tunari","COPACABANA BAJO","5591107327-D","unique",1,NA
"03100301221","Cochabamba","Villa Tunari","VILLA SAN JULIAN","5795009968-D","unique",1,NA
"03100301222","Cochabamba","Villa Tunari","VILLA SANTA CRUZ","5620899831-D","unique",1,NA
"03100301228","Cochabamba","Villa Tunari","VILLA TUNARI (DISPERSO)","5585974680-D","unique",1,NA
"03100301235","Cochabamba","Villa Tunari","SAN JUAN DE IRIUTA","5908764582-D","unique",1,NA
"03100301301","Cochabamba","Villa Tunari","BUEN PASTOR","5659687004-D","unique",1,NA
"03100301308","Cochabamba","Villa Tunari","SAN MIGUELITO","5385781089-D","unique",1,NA
"03100301310","Cochabamba","Villa Tunari","SANANDITA","5928028566-D","unique",1,NA
"03100301316","Cochabamba","Villa Tunari","10 DE AGOSTO","5869304189-D","unique",1,NA
"03100301321","Cochabamba","Villa Tunari","26 DE AGOSTO","5865169516-D","unique",1,NA
"03100301327","Cochabamba","Villa Tunari","ALASKA","5943819244-D","unique",1,NA
"03100301333","Cochabamba","Villa Tunari","ICHOA","5998706535-D","unique",1,NA
"03100301337","Cochabamba","Villa Tunari","MOLETO","5973090903-D","unique",1,NA
"03100301340","Cochabamba","Villa Tunari","NUEVA AROMA","5900445542-D","unique",1,NA
"03100301341","Cochabamba","Villa Tunari","SINDICATO NUEVA AROMA","5893480870-D","unique",1,NA
"03100301342","Cochabamba","Villa Tunari","NUEVA ORINOCA","5936384195-D","unique",1,NA
"03100301343","Cochabamba","Villa Tunari","PATIÑO NORTE","5821618784-D","unique",1,NA
"03100301344","Cochabamba","Villa Tunari","PRIMAVERA","5900088139-D","unique",1,NA
"03100301345","Cochabamba","Villa Tunari","PUERTO PATIÑO","5805055486-D","unique",1,NA
"03100301347","Cochabamba","Villa Tunari","SAN JUAN DE ICOYA","5923229932-D","unique",1,NA
"03100301352","Cochabamba","Villa Tunari","SENDA NUEVA","5843134790-D","unique",1,NA
"03100301355","Cochabamba","Villa Tunari","UNCIA","5916017690-D","unique",1,NA
"03100301362","Cochabamba","Villa Tunari","VILLA URKUPIÑA","5969401617-D","unique",1,NA
"03100301371","Cochabamba","Villa Tunari","MAICA MONTE","5514220443-D","unique",1,NA
"03100301374","Cochabamba","Villa Tunari","PUCAMAYU","5537864979-D","unique",1,NA
"03100301377","Cochabamba","Villa Tunari","VILLA JORKA","5563316182-D","unique",1,NA
"03100301383","Cochabamba","Villa Tunari","AMBROSIA","5565568556-D","unique",1,NA
"03100301384","Cochabamba","Villa Tunari","BANDA AZUL","5560274931-D","unique",1,NA
"03100301387","Cochabamba","Villa Tunari","CAMPO VIA","5536419727-D","unique",1,NA
"03100301389","Cochabamba","Villa Tunari","CHOCOLATAL","5509641391-D","unique",1,NA
"03100301393","Cochabamba","Villa Tunari","JUNTAS CORANI","5588828976-D","unique",1,NA
"03100301394","Cochabamba","Villa Tunari","LA PLAYA","5527618703-D","unique",1,NA
"03100301398","Cochabamba","Villa Tunari","BUSTILLOS","5885774716-D","unique",1,NA
"03100301403","Cochabamba","Villa Tunari","CAÑAVERAL","5610101609-D","unique",1,NA
"03100301433","Cochabamba","Villa Tunari","22 DE OCTUBRE","5552168808-D","unique",1,NA
"03100301434","Cochabamba","Villa Tunari","24 DE JULIO","5769452098-D","unique",1,NA
"03100301435","Cochabamba","Villa Tunari","ALTO AVAROA","5725487058-D","unique",1,NA
"03100301437","Cochabamba","Villa Tunari","ANTOFAGASTA C","5671462748-D","unique",1,NA
"03100301440","Cochabamba","Villa Tunari","BELEN PUTINTIRI","5538657666-D","unique",1,NA
"03100301443","Cochabamba","Villa Tunari","FLOR DE SAN PEDRO","5786081543-D","unique",1,NA
"03100301447","Cochabamba","Villa Tunari","ISMAEL MONTES","5885013429-D","unique",1,NA
"03100301448","Cochabamba","Villa Tunari","ALTO CORIPATA","5624229729-D","unique",1,NA
"03100301453","Cochabamba","Villa Tunari","SAN MATEO ALTO","5535725824-D","unique",1,NA
"03100301459","Cochabamba","Villa Tunari","VILLA SAN LORENZO","5567353003-D","unique",1,NA
"03100301462","Cochabamba","Villa Tunari","VILLA 23 DE OCTUBRE","5630029966-D","unique",1,NA
"03100301468","Cochabamba","Villa Tunari","SAN JOSE DE ANGOSTA","6008434167-D","unique",1,NA
"03100301475","Cochabamba","Villa Tunari","4 DE OCTUBRE","5822786906-D","unique",1,NA
"03100301477","Cochabamba","Villa Tunari","MINERA LLALLAGUA","6004003120-D","unique",1,NA
"03100301479","Cochabamba","Villa Tunari","SAN JUAN DE DIOS","5859793769-D","unique",1,NA
"03100301491","Cochabamba","Villa Tunari","7 DE AGOSTO","5751353479-D","unique",1,NA
"03100301492","Cochabamba","Villa Tunari","ICONA","5540195783-D","unique",1,NA
"03100301493","Cochabamba","Villa Tunari","INGAVI","5852879095-D","unique",1,NA
"03100301494","Cochabamba","Villa Tunari","ALTO MARISCAL","5734589776-D","unique",1,NA
"03100301496","Cochabamba","Villa Tunari","VILLA SAN JAVIER","5818100397-D","unique",1,NA
"03100301498","Cochabamba","Villa Tunari","NUEVA QUILLACOLLO","5809992188-D","unique",1,NA
"03100301499","Cochabamba","Villa Tunari","PUEBLO SAN LORENZO B","5720612234-D","unique",1,NA
"03100301502","Cochabamba","Villa Tunari","VILLA PORVENIR","5559069200-D","unique",1,NA
"03100301504","Cochabamba","Villa Tunari","6 DE SEPTIEMBRE","5706776357-D","unique",1,NA
"03100301506","Cochabamba","Villa Tunari","MAXIMILIANO PAREDES","5739550326-D","unique",1,NA
"03100301507","Cochabamba","Villa Tunari","NUEVA LIBERTAD","5713054794-D","unique",1,NA
"03100301510","Cochabamba","Villa Tunari","SAMUEL SAN JUAN","5663304793-D","unique",1,NA
"03100301513","Cochabamba","Villa Tunari","AVAROA BAJO","5730586953-D","unique",1,NA
"03100301515","Cochabamba","Villa Tunari","ITIRAPAMPA","5524571998-D","unique",1,NA
"03100301517","Cochabamba","Villa Tunari","FORTALEZA TRINIDAD","5739637621-D","unique",1,NA
"03100301518","Cochabamba","Villa Tunari","VILLA VUELTADERO","5817437564-D","unique",1,NA
"03100301523","Cochabamba","Villa Tunari","VILLA ASUNCION DEL ISIBORO","6141868645-D","unique",1,NA
"03100301529","Cochabamba","Villa Tunari","LIMO DEL ISIBORO","5793972361-D","unique",1,NA
"03100301530","Cochabamba","Villa Tunari","PUEBLO ISIBORO","5788735230-D","unique",1,NA
"03100301534","Cochabamba","Villa Tunari","PUEBLO 26 DE MAYO","5710916435-D","unique",1,NA
"03100301537","Cochabamba","Villa Tunari","LAS COCAS","5970985591-D","unique",1,NA
"03100301543","Cochabamba","Villa Tunari","FATIMA DE MOLETO","5970447116-D","unique",1,NA
"03100301549","Cochabamba","Villa Tunari","SANTISIMA TRINIDAD","5857060821-D","unique",1,NA
"03100301550","Cochabamba","Villa Tunari","12 DE MAYO","5836365804-D","unique",1,NA
"03100301552","Cochabamba","Villa Tunari","1 DE DICIEMBRE","5831657506-D","unique",1,NA
"03100301555","Cochabamba","Villa Tunari","JUANA AZURDUY DE PADILLA","5814941138-D","unique",1,NA
"03100301557","Cochabamba","Villa Tunari","TUPAK CATARI","5864399645-D","unique",1,NA
"03100301559","Cochabamba","Villa Tunari","VILLA BOLIVIA","5815352952-D","unique",1,NA
"03100301562","Cochabamba","Villa Tunari","CUEVITAS","5558004176-D","unique",1,NA
"03100301563","Cochabamba","Villa Tunari","HUAYRURUMI","5555856027-D","unique",1,NA
"03100301565","Cochabamba","Villa Tunari","LOCO ESTANI","5495583565-D","unique",1,NA
"03100301566","Cochabamba","Villa Tunari","SOBERANIA","5697733803-D","unique",1,NA
"03100301568","Cochabamba","Villa Tunari","4 DE NOVIEMBRE","5634418117-D","unique",1,NA
"03100301569","Cochabamba","Villa Tunari","SAN JUAN DEL ISIBORO","5914920068-D","unique",1,NA
"03100301570","Cochabamba","Villa Tunari","ELADIO","5513123637-D","unique",1,NA
"03100301573","Cochabamba","Villa Tunari","BATEYAYOS","5603241433-D","unique",1,NA
"03100301575","Cochabamba","Villa Tunari","VALLE LINDO","5593756003-D","unique",1,NA
"03100301578","Cochabamba","Villa Tunari","2 DE JUNIO","5853752578-D","unique",1,NA
"03100301579","Cochabamba","Villa Tunari","ENCANTO","5729845633-D","unique",1,NA
"03100301580","Cochabamba","Villa Tunari","NUEVO HORIZONTES","5927627749-D","unique",1,NA
"03100301582","Cochabamba","Villa Tunari","VILLA GENERAL ROMAN","5608150408-D","unique",1,NA
"03100301583","Cochabamba","Villa Tunari","ARBITA","5611772961-D","unique",1,NA
"03100301585","Cochabamba","Villa Tunari","ALTO PALMAR","5758759576-D","unique",1,NA
"03100301586","Cochabamba","Villa Tunari","CAMPO CHICO","5792436028-D","unique",1,NA
"03100301588","Cochabamba","Villa Tunari","NORTE B","5837732333-D","unique",1,NA
"03100301590","Cochabamba","Villa Tunari","23 DE AGOSTO","5779558185-D","unique",1,NA
"03100301592","Cochabamba","Villa Tunari","PUERTO SAN FRANCISCO","5761850589-D","unique",1,NA
"03100301594","Cochabamba","Villa Tunari","ALTO TACUARAL","5570191276-D","unique",1,NA
"03100301596","Cochabamba","Villa Tunari","MURILLO","5797189080-D","unique",1,NA
"03100301598","Cochabamba","Villa Tunari","LOAYZA","5911343085-D","unique",1,NA
"03100301599","Cochabamba","Villa Tunari","VILLA TUTI MAYO","5557327369-D","unique",1,NA
