mesa_code,mesa_number,registered,country_code,country_name,dept_code,dept_name,prov_code,prov_name,mun_code,mun_name,localidad_code,localidad_name,recinto_code,recinto_name,AP,LyP_ADN,APB_SUMATE,LIBRE,FP,MAS_IPSP,UNIDAD,PDC,valid_votes,blank_votes,null_votes,votes_cast
101094,8,119,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25166,Escuela De Jornada Completa Nº 18 D.E. 20 República de Corea ,5,0,1,5,2,0,2,1,16,2,18,36
101104,1,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25167,Escuela De Jornada Simple Nº 07 D.E. 18 Republica Arabe de Egipto,17,1,3,14,4,3,6,18,66,2,51,119
101114,2,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25167,Escuela De Jornada Simple Nº 07 D.E. 18 Republica Arabe de Egipto,16,2,10,10,1,5,5,21,70,2,32,104
101124,3,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25167,Escuela De Jornada Simple Nº 07 D.E. 18 Republica Arabe de Egipto,19,1,7,10,6,1,4,25,73,2,46,121
101134,4,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25167,Escuela De Jornada Simple Nº 07 D.E. 18 Republica Arabe de Egipto,17,2,3,11,2,3,4,15,57,2,27,86
101144,5,106,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25167,Escuela De Jornada Simple Nº 07 D.E. 18 Republica Arabe de Egipto,5,1,4,3,0,0,3,8,24,0,15,39
101154,1,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25168,Escuela Nº 13 D.E. 19 “Presbítero Alberti”,22,3,5,10,7,5,5,31,88,7,34,129
101164,2,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25168,Escuela Nº 13 D.E. 19 “Presbítero Alberti”,21,1,5,6,5,1,4,27,70,4,42,116
101174,3,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25168,Escuela Nº 13 D.E. 19 “Presbítero Alberti”,10,3,10,5,4,5,5,19,61,5,44,110
101184,4,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25168,Escuela Nº 13 D.E. 19 “Presbítero Alberti”,18,0,4,10,4,2,4,25,67,6,44,117
101194,5,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25168,Escuela Nº 13 D.E. 19 “Presbítero Alberti”,16,0,5,1,6,3,6,27,64,2,44,110
101204,6,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25168,Escuela Nº 13 D.E. 19 “Presbítero Alberti”,19,0,8,10,2,4,3,29,75,4,47,126
101214,7,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25168,Escuela Nº 13 D.E. 19 “Presbítero Alberti”,21,0,8,6,5,3,3,24,70,3,47,120
101224,8,171,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25168,Escuela Nº 13 D.E. 19 “Presbítero Alberti”,12,0,5,5,1,0,9,12,44,2,12,58
101234,1,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25169,Esc. Primaria Común Nº 17 D.E. 19 Gaspar Lucilo Benavento,21,1,5,6,4,2,12,19,70,2,38,110
101244,2,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25169,Esc. Primaria Común Nº 17 D.E. 19 Gaspar Lucilo Benavento,20,0,8,6,7,0,6,28,75,3,30,108
101254,3,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25169,Esc. Primaria Común Nº 17 D.E. 19 Gaspar Lucilo Benavento,25,0,5,7,4,3,8,19,71,2,45,118
101264,4,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25169,Esc. Primaria Común Nº 17 D.E. 19 Gaspar Lucilo Benavento,24,2,7,4,6,4,3,19,69,1,56,126
101274,5,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25169,Esc. Primaria Común Nº 17 D.E. 19 Gaspar Lucilo Benavento,27,0,11,7,6,2,3,21,77,2,54,133
101284,6,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25169,Esc. Primaria Común Nº 17 D.E. 19 Gaspar Lucilo Benavento,11,2,7,12,0,5,6,22,65,2,46,113
101294,7,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25169,Esc. Primaria Común Nº 17 D.E. 19 Gaspar Lucilo Benavento,23,2,8,14,2,5,6,22,82,4,41,127
101304,8,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25169,Esc. Primaria Común Nº 17 D.E. 19 Gaspar Lucilo Benavento,24,0,9,14,4,3,7,15,76,0,27,103
101314,9,327,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25169,Esc. Primaria Común Nº 17 D.E. 19 Gaspar Lucilo Benavento,22,1,11,13,3,2,4,26,82,5,46,133
101324,1,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25172,Escuela De Jornada Simple Nº 08 D.E. 21 Judith y Demetrio Demarchi,23,1,11,8,1,5,5,22,76,2,52,130
101334,2,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25172,Escuela De Jornada Simple Nº 08 D.E. 21 Judith y Demetrio Demarchi,19,0,12,7,3,6,3,20,70,6,45,121
101344,3,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25172,Escuela De Jornada Simple Nº 08 D.E. 21 Judith y Demetrio Demarchi,14,0,9,7,6,2,7,26,71,5,37,113
101354,4,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25172,Escuela De Jornada Simple Nº 08 D.E. 21 Judith y Demetrio Demarchi,19,2,9,10,3,1,6,18,68,5,38,111
101364,5,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25172,Escuela De Jornada Simple Nº 08 D.E. 21 Judith y Demetrio Demarchi,23,0,6,9,3,1,5,31,78,8,44,130
101374,6,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25172,Escuela De Jornada Simple Nº 08 D.E. 21 Judith y Demetrio Demarchi,14,0,11,11,2,3,4,9,54,1,38,93
101384,7,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25172,Escuela De Jornada Simple Nº 08 D.E. 21 Judith y Demetrio Demarchi,16,2,6,11,1,3,6,25,70,1,43,114
101394,8,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25172,Escuela De Jornada Simple Nº 08 D.E. 21 Judith y Demetrio Demarchi,21,2,3,12,3,4,5,15,65,2,45,112
101404,9,139,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25172,Escuela De Jornada Simple Nº 08 D.E. 21 Judith y Demetrio Demarchi,12,2,3,4,1,0,2,11,35,2,13,50
101414,1,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25173,Escuela N° 3 De 20 Republica Francesa,16,1,10,12,0,2,7,27,75,2,47,124
101424,2,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25173,Escuela N° 3 De 20 Republica Francesa,20,1,8,14,2,2,9,39,95,4,35,134
101434,3,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25173,Escuela N° 3 De 20 Republica Francesa,18,0,10,22,3,1,13,20,87,2,35,124
101444,4,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25173,Escuela N° 3 De 20 Republica Francesa,16,3,9,19,3,3,9,20,82,2,33,117
101454,5,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25173,Escuela N° 3 De 20 Republica Francesa,22,0,11,15,1,2,8,26,85,1,45,131
101464,6,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25173,Escuela N° 3 De 20 Republica Francesa,16,2,6,25,2,5,6,27,89,2,48,139
101474,7,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25173,Escuela N° 3 De 20 Republica Francesa,26,1,7,16,0,1,6,15,72,1,53,126
101484,8,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25173,Escuela N° 3 De 20 Republica Francesa,20,1,6,26,5,5,6,23,92,1,39,132
101494,9,119,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25173,Escuela N° 3 De 20 Republica Francesa,8,0,5,5,2,0,2,4,26,1,14,41
101504,1,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25174,Escuela Jornada Simple  N° 22 De 13 Santa Maria de Bs. As,23,0,10,9,4,4,5,23,78,4,45,127
101514,2,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25174,Escuela Jornada Simple  N° 22 De 13 Santa Maria de Bs. As,22,1,6,6,5,3,6,36,85,3,59,147
101524,3,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25174,Escuela Jornada Simple  N° 22 De 13 Santa Maria de Bs. As,28,0,7,12,2,1,8,25,83,3,59,145
101534,4,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25174,Escuela Jornada Simple  N° 22 De 13 Santa Maria de Bs. As,20,0,4,9,4,1,10,30,78,3,41,122
101544,5,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25174,Escuela Jornada Simple  N° 22 De 13 Santa Maria de Bs. As,22,1,4,8,0,2,5,34,76,6,37,119
101554,6,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25174,Escuela Jornada Simple  N° 22 De 13 Santa Maria de Bs. As,20,1,4,7,4,2,5,40,83,0,51,134
101564,7,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25174,Escuela Jornada Simple  N° 22 De 13 Santa Maria de Bs. As,26,0,7,7,5,3,4,26,78,3,57,138
101574,8,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25174,Escuela Jornada Simple  N° 22 De 13 Santa Maria de Bs. As,31,0,5,6,5,4,3,23,77,3,47,127
101584,9,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25174,Escuela Jornada Simple  N° 22 De 13 Santa Maria de Bs. As,21,1,8,12,7,2,11,28,90,1,44,135
101594,10,83,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25174,Escuela Jornada Simple  N° 22 De 13 Santa Maria de Bs. As,6,0,2,1,0,0,0,8,17,0,10,27
101604,1,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25175,Escuela N° 16  de 13 Dr. Tomás A. Le Bretón,20,2,5,5,6,1,7,26,72,2,38,112
101614,2,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25175,Escuela N° 16  de 13 Dr. Tomás A. Le Bretón,23,0,8,4,1,4,0,26,66,2,37,105
101624,3,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25175,Escuela N° 16  de 13 Dr. Tomás A. Le Bretón,18,0,4,1,4,3,6,27,63,4,49,116
101634,4,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25175,Escuela N° 16  de 13 Dr. Tomás A. Le Bretón,18,1,2,4,1,2,4,19,51,0,48,99
101644,5,248,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25175,Escuela N° 16  de 13 Dr. Tomás A. Le Bretón,15,0,6,5,1,2,3,25,57,2,29,88
101654,1,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25189,Escuela de Jornada Completa Nº 16 D.E. 05 Sabina Bove de Bozalla,28,1,11,6,2,2,9,18,77,4,36,117
101664,2,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25189,Escuela de Jornada Completa Nº 16 D.E. 05 Sabina Bove de Bozalla,20,0,5,12,0,5,9,19,70,2,41,113
101674,3,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25189,Escuela de Jornada Completa Nº 16 D.E. 05 Sabina Bove de Bozalla,26,0,6,8,5,3,5,24,77,4,53,134
101684,4,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25189,Escuela de Jornada Completa Nº 16 D.E. 05 Sabina Bove de Bozalla,21,2,5,7,1,4,3,29,72,3,54,129
101694,5,146,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25189,Escuela de Jornada Completa Nº 16 D.E. 05 Sabina Bove de Bozalla,12,0,2,2,1,1,3,14,35,3,26,64
101704,1,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25190,Escuela de Educacion Media N° 4  De 19  Homero Manzi,16,1,11,11,3,2,9,28,81,1,38,120
101714,2,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25190,Escuela de Educacion Media N° 4  De 19  Homero Manzi,14,1,12,13,6,0,5,25,76,1,44,121
101724,3,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25190,Escuela de Educacion Media N° 4  De 19  Homero Manzi,14,1,9,19,1,4,11,24,83,3,25,111
101734,4,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25190,Escuela de Educacion Media N° 4  De 19  Homero Manzi,17,1,9,13,1,1,9,26,77,1,35,113
101744,5,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25190,Escuela de Educacion Media N° 4  De 19  Homero Manzi,14,1,11,19,2,2,9,29,87,3,39,129
101754,6,297,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25190,Escuela de Educacion Media N° 4  De 19  Homero Manzi,10,3,14,15,1,0,9,19,71,5,36,112
101764,6,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25191,Escuela De Jornada Simple Nº 03 D.E. 21 Cristóbal Colón,27,2,5,12,4,2,9,19,80,6,50,136
101774,7,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25191,Escuela De Jornada Simple Nº 03 D.E. 21 Cristóbal Colón,19,1,13,15,4,4,11,18,85,3,54,142
101784,8,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25191,Escuela De Jornada Simple Nº 03 D.E. 21 Cristóbal Colón,25,3,7,13,1,3,9,31,92,4,41,137
101794,9,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25191,Escuela De Jornada Simple Nº 03 D.E. 21 Cristóbal Colón,18,0,11,23,5,4,5,28,94,2,38,134
101804,10,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25191,Escuela De Jornada Simple Nº 03 D.E. 21 Cristóbal Colón,17,4,8,10,7,4,6,26,82,3,45,130
101814,11,101,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25191,Escuela De Jornada Simple Nº 03 D.E. 21 Cristóbal Colón,7,1,4,3,1,2,2,5,25,1,15,41
101824,1,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25191,Escuela De Jornada Simple Nº 03 D.E. 21 Cristóbal Colón,23,1,10,15,3,1,9,22,84,5,50,139
101834,2,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25191,Escuela De Jornada Simple Nº 03 D.E. 21 Cristóbal Colón,16,1,10,14,3,2,9,35,90,3,46,139
101844,3,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25191,Escuela De Jornada Simple Nº 03 D.E. 21 Cristóbal Colón,29,0,11,8,1,3,5,28,85,4,66,155
101854,4,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25191,Escuela De Jornada Simple Nº 03 D.E. 21 Cristóbal Colón,13,2,11,12,3,4,8,24,77,3,39,119
101864,5,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25191,Escuela De Jornada Simple Nº 03 D.E. 21 Cristóbal Colón,25,1,6,12,3,3,14,18,82,1,47,130
101874,6,320,11,Argentina,10,Buenos Aires,2,Ituzaingó,1,Ituzaingó,4129,Ituzaingó,25192,Esc Primaria Nro 3 Jose Manuel Estrada,22,1,8,7,3,4,5,12,62,2,36,100
101884,7,320,11,Argentina,10,Buenos Aires,2,Ituzaingó,1,Ituzaingó,4129,Ituzaingó,25192,Esc Primaria Nro 3 Jose Manuel Estrada,20,1,3,9,7,4,4,14,62,4,37,103
101894,8,300,11,Argentina,10,Buenos Aires,2,Ituzaingó,1,Ituzaingó,4129,Ituzaingó,25192,Esc Primaria Nro 3 Jose Manuel Estrada,21,1,2,7,4,3,11,14,63,3,36,102
101904,1,320,11,Argentina,10,Buenos Aires,2,Ituzaingó,1,Ituzaingó,4129,Ituzaingó,25192,Esc Primaria Nro 3 Jose Manuel Estrada,21,0,10,9,5,2,7,10,64,4,41,109
101914,2,320,11,Argentina,10,Buenos Aires,2,Ituzaingó,1,Ituzaingó,4129,Ituzaingó,25192,Esc Primaria Nro 3 Jose Manuel Estrada,9,1,1,5,5,4,7,13,45,5,44,94
101924,3,320,11,Argentina,10,Buenos Aires,2,Ituzaingó,1,Ituzaingó,4129,Ituzaingó,25192,Esc Primaria Nro 3 Jose Manuel Estrada,15,1,6,4,3,4,11,16,60,2,37,99
101934,4,320,11,Argentina,10,Buenos Aires,2,Ituzaingó,1,Ituzaingó,4129,Ituzaingó,25192,Esc Primaria Nro 3 Jose Manuel Estrada,16,2,4,6,4,2,5,8,47,0,46,93
101944,5,320,11,Argentina,10,Buenos Aires,2,Ituzaingó,1,Ituzaingó,4129,Ituzaingó,25192,Esc Primaria Nro 3 Jose Manuel Estrada,15,0,5,7,3,6,6,19,61,3,63,127
101954,1,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25060,Escuela Secundaria N° 10  (Escuela Primaria  Jose Antonio Wilde 137),29,0,5,8,5,2,9,32,90,1,70,161
101964,2,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25060,Escuela Secundaria N° 10  (Escuela Primaria  Jose Antonio Wilde 137),30,1,7,4,3,3,3,24,75,0,61,136
101974,3,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25060,Escuela Secundaria N° 10  (Escuela Primaria  Jose Antonio Wilde 137),18,0,5,8,5,8,2,30,76,5,66,147
101984,4,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25060,Escuela Secundaria N° 10  (Escuela Primaria  Jose Antonio Wilde 137),24,1,4,4,2,1,6,36,78,2,82,162
101994,5,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25060,Escuela Secundaria N° 10  (Escuela Primaria  Jose Antonio Wilde 137),26,1,10,7,3,1,7,21,76,2,66,144
102004,6,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25060,Escuela Secundaria N° 10  (Escuela Primaria  Jose Antonio Wilde 137),24,1,11,9,0,0,7,24,76,2,57,135
102014,13,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25060,Escuela Secundaria N° 10  (Escuela Primaria  Jose Antonio Wilde 137),25,0,1,6,1,2,9,24,68,2,70,140
102024,14,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25060,Escuela Secundaria N° 10  (Escuela Primaria  Jose Antonio Wilde 137),21,1,3,9,0,1,0,20,55,0,80,135
102034,15,116,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25060,Escuela Secundaria N° 10  (Escuela Primaria  Jose Antonio Wilde 137),4,1,9,1,1,2,0,8,26,0,26,52
102044,7,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25060,Escuela Secundaria N° 10  (Escuela Primaria  Jose Antonio Wilde 137),28,0,4,5,4,2,5,26,74,5,59,138
102054,8,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25060,Escuela Secundaria N° 10  (Escuela Primaria  Jose Antonio Wilde 137),28,0,5,3,4,3,7,28,78,5,60,143
102064,9,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25060,Escuela Secundaria N° 10  (Escuela Primaria  Jose Antonio Wilde 137),20,2,8,9,3,1,6,25,74,4,63,141
102074,10,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25060,Escuela Secundaria N° 10  (Escuela Primaria  Jose Antonio Wilde 137),22,0,9,3,6,1,3,27,71,5,53,129
102084,11,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25060,Escuela Secundaria N° 10  (Escuela Primaria  Jose Antonio Wilde 137),28,0,1,7,9,4,4,24,77,5,73,155
102094,12,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25060,Escuela Secundaria N° 10  (Escuela Primaria  Jose Antonio Wilde 137),27,0,8,3,4,1,8,21,72,5,63,140
102104,1,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25176,Escuela Primaria Nº 97 Juana Manso De Noronha,24,0,9,6,6,1,8,30,84,4,53,141
102114,2,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25176,Escuela Primaria Nº 97 Juana Manso De Noronha,30,4,5,8,4,0,1,18,70,6,33,109
102124,3,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25176,Escuela Primaria Nº 97 Juana Manso De Noronha,20,1,9,4,3,0,5,24,66,3,56,125
102134,4,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25176,Escuela Primaria Nº 97 Juana Manso De Noronha,28,1,5,1,3,1,6,26,71,5,58,134
102144,5,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25176,Escuela Primaria Nº 97 Juana Manso De Noronha,23,1,3,5,1,1,1,18,53,1,82,136
102154,6,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25176,Escuela Primaria Nº 97 Juana Manso De Noronha,25,1,4,5,4,1,4,24,68,3,51,122
102164,7,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25176,Escuela Primaria Nº 97 Juana Manso De Noronha,24,1,8,8,1,2,5,18,67,3,67,137
102174,8,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25176,Escuela Primaria Nº 97 Juana Manso De Noronha,15,0,6,3,0,2,2,29,57,2,77,136
102184,9,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25176,Escuela Primaria Nº 97 Juana Manso De Noronha,22,0,7,5,1,0,3,21,59,3,66,128
102194,10,138,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25176,Escuela Primaria Nº 97 Juana Manso De Noronha,9,0,5,0,2,2,2,10,30,0,35,65
102204,16,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25177,Escuela de Educación Primaria  Nº 138  Comandante Luis Piedrabuena (Centro de Educación Física CEF 112),28,0,12,9,2,1,10,25,87,1,54,142
102214,17,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25177,Escuela de Educación Primaria  Nº 138  Comandante Luis Piedrabuena (Centro de Educación Física CEF 112),25,1,6,7,1,4,6,23,73,2,51,126
102224,18,214,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25177,Escuela de Educación Primaria  Nº 138  Comandante Luis Piedrabuena (Centro de Educación Física CEF 112),9,1,3,3,1,2,1,9,29,3,36,68
102234,10,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25177,Escuela de Educación Primaria  Nº 138  Comandante Luis Piedrabuena (Centro de Educación Física CEF 112),24,1,1,6,2,2,3,24,63,2,70,135
102244,11,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25177,Escuela de Educación Primaria  Nº 138  Comandante Luis Piedrabuena (Centro de Educación Física CEF 112),22,0,4,6,2,1,1,31,67,3,40,110
