mesa_code,mesa_number,registered,country_code,country_name,dept_code,dept_name,prov_code,prov_name,mun_code,mun_name,localidad_code,localidad_name,recinto_code,recinto_name,PDC,LIBRE,valid_votes,blank_votes,null_votes,votes_cast
2027261,1,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1602,U.E. Juan Herschel A,51,151,202,2,9,213
2027271,2,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1602,U.E. Juan Herschel A,50,150,200,1,2,203
2027281,3,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1602,U.E. Juan Herschel A,40,158,198,0,8,206
2027291,4,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1602,U.E. Juan Herschel A,47,155,202,1,6,209
2027301,5,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1602,U.E. Juan Herschel A,81,123,204,2,8,214
2027311,6,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1602,U.E. Juan Herschel A,48,153,201,1,7,209
2027321,7,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1602,U.E. Juan Herschel A,44,160,204,1,8,213
2027331,8,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1602,U.E. Juan Herschel A,32,150,182,4,9,195
2027341,9,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1602,U.E. Juan Herschel A,50,151,201,0,8,209
2027351,10,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1602,U.E. Juan Herschel A,59,149,208,0,6,214
2027361,11,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1602,U.E. Juan Herschel A,76,125,201,1,10,212
2027371,12,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1602,U.E. Juan Herschel A,41,159,200,2,6,208
2027381,13,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1602,U.E. Juan Herschel A,42,159,201,0,2,203
2027391,14,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1602,U.E. Juan Herschel A,46,153,199,1,6,206
2027401,15,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1602,U.E. Juan Herschel A,65,146,211,1,4,216
2027411,16,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1602,U.E. Juan Herschel A,40,168,208,0,6,214
2027421,17,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1602,U.E. Juan Herschel A,43,155,198,1,7,206
2027431,18,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1602,U.E. Juan Herschel A,54,145,199,2,4,205
2027441,19,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1602,U.E. Juan Herschel A,48,154,202,0,2,204
2027451,20,123,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1602,U.E. Juan Herschel A,22,78,100,1,5,106
2027461,1,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,3015,U.E. Americano Obrajes,37,168,205,1,4,210
2027471,2,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,3015,U.E. Americano Obrajes,40,161,201,2,5,208
2027481,3,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,3015,U.E. Americano Obrajes,39,170,209,1,4,214
2027491,4,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,3015,U.E. Americano Obrajes,48,150,198,0,7,205
2027501,5,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,3015,U.E. Americano Obrajes,47,158,205,0,3,208
2027511,6,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,3015,U.E. Americano Obrajes,44,159,203,1,6,210
2027521,7,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,3015,U.E. Americano Obrajes,22,187,209,2,5,216
2027531,8,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,3015,U.E. Americano Obrajes,31,175,206,1,8,215
2027541,9,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,3015,U.E. Americano Obrajes,33,167,200,1,4,205
2027551,10,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,3015,U.E. Americano Obrajes,42,162,204,0,7,211
2027561,11,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,3015,U.E. Americano Obrajes,45,164,209,0,5,214
2027571,12,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,3015,U.E. Americano Obrajes,43,169,212,3,1,216
2027581,13,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,3015,U.E. Americano Obrajes,33,166,199,0,8,207
2027591,14,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,3015,U.E. Americano Obrajes,24,177,201,0,3,204
2027601,15,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,3015,U.E. Americano Obrajes,45,164,209,2,5,216
2027611,16,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,3015,U.E. Americano Obrajes,51,148,199,0,3,202
2027621,17,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,3015,U.E. Americano Obrajes,37,166,203,1,9,213
2027631,18,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,3015,U.E. Americano Obrajes,27,172,199,1,5,205
2027641,19,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,3015,U.E. Americano Obrajes,44,163,207,3,6,216
2027651,20,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,3015,U.E. Americano Obrajes,28,178,206,1,9,216
2027661,21,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,3015,U.E. Americano Obrajes,36,177,213,0,27,240
2027671,22,223,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,3015,U.E. Americano Obrajes,42,152,194,0,4,198
2027681,1,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,3029,(Cárcel) Centro de Orientación Femenina Obrajes,126,64,190,1,5,196
2027691,2,44,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,3029,(Cárcel) Centro de Orientación Femenina Obrajes,20,15,35,0,1,36
2027701,1,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,32151,U.E. Enrique Lindemann,66,146,212,2,3,217
2027711,2,250,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,32151,U.E. Enrique Lindemann,73,145,218,1,2,221
2027721,1,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,32193,Sindicato Mixto de Transporte Litoral,60,140,200,2,12,214
2027731,2,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,32193,Sindicato Mixto de Transporte Litoral,93,123,216,1,8,225
2027741,3,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,32193,Sindicato Mixto de Transporte Litoral,86,119,205,0,13,218
2027751,4,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,32193,Sindicato Mixto de Transporte Litoral,72,145,217,3,5,225
2027761,5,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,32193,Sindicato Mixto de Transporte Litoral,74,141,215,0,9,224
2027771,6,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,32193,Sindicato Mixto de Transporte Litoral,90,123,213,1,6,220
2027781,7,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,32193,Sindicato Mixto de Transporte Litoral,67,144,211,1,6,218
2027791,8,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,32193,Sindicato Mixto de Transporte Litoral,100,118,218,0,4,222
2027801,9,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,32193,Sindicato Mixto de Transporte Litoral,99,107,206,2,9,217
2027811,10,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,32193,Sindicato Mixto de Transporte Litoral,60,145,205,2,3,210
2027821,11,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,32193,Sindicato Mixto de Transporte Litoral,76,137,213,1,4,218
2027831,12,72,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,32193,Sindicato Mixto de Transporte Litoral,15,47,62,1,4,67
2027841,1,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1606,U.E. San Ignacio,37,167,204,1,5,210
2027851,2,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1606,U.E. San Ignacio,37,167,204,0,1,205
2027861,3,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1606,U.E. San Ignacio,40,169,209,0,2,211
2027871,4,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1606,U.E. San Ignacio,37,160,197,1,4,202
2027881,5,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1606,U.E. San Ignacio,45,143,188,1,9,198
2027891,6,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1606,U.E. San Ignacio,36,167,203,1,7,211
2027901,7,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1606,U.E. San Ignacio,35,167,202,1,4,207
2027911,8,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1606,U.E. San Ignacio,43,151,194,0,4,198
2027921,9,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1606,U.E. San Ignacio,41,147,188,0,3,191
2027931,10,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1606,U.E. San Ignacio,45,152,197,0,6,203
2027941,11,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1606,U.E. San Ignacio,40,145,185,1,4,190
2027951,12,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1606,U.E. San Ignacio,31,164,195,1,6,202
2027961,13,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1606,U.E. San Ignacio,32,153,185,0,10,195
2027971,14,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1606,U.E. San Ignacio,58,133,191,1,1,193
2027981,15,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1606,U.E. San Ignacio,26,182,208,0,3,211
2027991,16,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1606,U.E. San Ignacio,36,164,200,0,3,203
2028001,17,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1606,U.E. San Ignacio,33,162,195,2,1,198
2028011,18,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1606,U.E. San Ignacio,31,163,194,1,7,202
2028021,19,54,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1606,U.E. San Ignacio,8,37,45,0,2,47
2028031,1,33,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,32396,Asociación Deportiva del Sur ADESU,10,17,27,0,1,28
2028041,1,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,906,U.E. 13 de Junio,157,46,203,1,13,217
2028051,2,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,906,U.E. 13 de Junio,168,40,208,0,14,222
2028061,3,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,906,U.E. 13 de Junio,170,37,207,0,11,218
2028071,4,218,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,906,U.E. 13 de Junio,133,40,173,0,18,191
2028081,1,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,907,U.E. Mcal. Antonio Jose De Sucre A,152,57,209,2,3,214
2028091,2,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,907,U.E. Mcal. Antonio Jose De Sucre A,161,41,202,2,12,216
2028101,3,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,907,U.E. Mcal. Antonio Jose De Sucre A,153,50,203,1,13,217
2028111,4,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,907,U.E. Mcal. Antonio Jose De Sucre A,168,46,214,1,11,226
2028121,5,52,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,907,U.E. Mcal. Antonio Jose De Sucre A,18,32,50,0,1,51
2028131,1,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,25730,U.E. Pantini,171,39,210,2,9,221
2028141,2,141,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,25730,U.E. Pantini,89,29,118,2,8,128
2028151,1,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2686,Hampaturi,1,Sede Social Carpani,192,15,207,0,15,222
2028161,2,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2686,Hampaturi,1,Sede Social Carpani,187,9,196,3,18,217
2028171,3,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2686,Hampaturi,1,Sede Social Carpani,191,16,207,5,5,217
2028181,4,119,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2686,Hampaturi,1,Sede Social Carpani,96,4,100,3,10,113
2028191,1,202,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2779,Islani Bajo,1,Unidad Educativa Villa Harca,125,30,155,3,13,171
2028201,1,187,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2780,Cañaviri,1,Esc. Rural Canaviri,121,16,137,6,17,160
2028211,1,162,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2781,Chucura,1,Esc. Chucura,124,14,138,3,15,156
2028221,1,240,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,3003,Choro,1,Esc. Mscal Andres De Santa Cruz,175,24,199,2,11,212
2028231,2,23,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,3003,Choro,1,Esc. Mscal Andres De Santa Cruz,18,1,19,0,1,20
2028241,1,146,32,BOLIVIA,2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,4261,Huaylipaya,25947,U. E. Huaylipaya,104,17,121,1,8,130
2028251,1,240,32,BOLIVIA,2,La Paz,1,Murillo,2,Palca,730,Palca,1,Col. Pedro Domingo Murillo,176,23,199,2,14,215
2028261,2,240,32,BOLIVIA,2,La Paz,1,Murillo,2,Palca,730,Palca,1,Col. Pedro Domingo Murillo,172,19,191,2,21,214
2028271,3,240,32,BOLIVIA,2,La Paz,1,Murillo,2,Palca,730,Palca,1,Col. Pedro Domingo Murillo,168,20,188,4,23,215
2028281,4,240,32,BOLIVIA,2,La Paz,1,Murillo,2,Palca,730,Palca,1,Col. Pedro Domingo Murillo,190,19,209,0,14,223
2028291,5,240,32,BOLIVIA,2,La Paz,1,Murillo,2,Palca,730,Palca,1,Col. Pedro Domingo Murillo,171,14,185,9,23,217
2028301,6,240,32,BOLIVIA,2,La Paz,1,Murillo,2,Palca,730,Palca,1,Col. Pedro Domingo Murillo,191,10,201,1,15,217
2028311,7,240,32,BOLIVIA,2,La Paz,1,Murillo,2,Palca,730,Palca,1,Col. Pedro Domingo Murillo,183,10,193,1,16,210
2028321,8,240,32,BOLIVIA,2,La Paz,1,Murillo,2,Palca,730,Palca,1,Col. Pedro Domingo Murillo,176,14,190,4,18,212
2028331,9,240,32,BOLIVIA,2,La Paz,1,Murillo,2,Palca,730,Palca,1,Col. Pedro Domingo Murillo,181,13,194,4,19,217
2028341,10,240,32,BOLIVIA,2,La Paz,1,Murillo,2,Palca,730,Palca,1,Col. Pedro Domingo Murillo,164,22,186,2,21,209
2028351,11,240,32,BOLIVIA,2,La Paz,1,Murillo,2,Palca,730,Palca,1,Col. Pedro Domingo Murillo,168,15,183,3,26,212
2028361,12,52,32,BOLIVIA,2,La Paz,1,Murillo,2,Palca,730,Palca,1,Col. Pedro Domingo Murillo,30,7,37,0,4,41
2028371,1,240,32,BOLIVIA,2,La Paz,1,Murillo,2,Palca,747,Unni,2,Unidad Educativa Uni,178,22,200,2,6,208
2028381,2,240,32,BOLIVIA,2,La Paz,1,Murillo,2,Palca,747,Unni,2,Unidad Educativa Uni,168,24,192,2,18,212
2028391,3,240,32,BOLIVIA,2,La Paz,1,Murillo,2,Palca,747,Unni,2,Unidad Educativa Uni,171,23,194,3,16,213
2028401,4,240,32,BOLIVIA,2,La Paz,1,Murillo,2,Palca,747,Unni,2,Unidad Educativa Uni,175,21,196,1,12,209
2028411,5,240,32,BOLIVIA,2,La Paz,1,Murillo,2,Palca,747,Unni,2,Unidad Educativa Uni,180,23,203,1,3,207
2028421,6,240,32,BOLIVIA,2,La Paz,1,Murillo,2,Palca,747,Unni,2,Unidad Educativa Uni,189,14,203,2,10,215
2028431,7,54,32,BOLIVIA,2,La Paz,1,Murillo,2,Palca,747,Unni,2,Unidad Educativa Uni,38,8,46,2,2,50
2028441,1,240,32,BOLIVIA,2,La Paz,1,Murillo,2,Palca,760,Cohoni,1,Escuela Cohoni,171,16,187,2,23,212
2028451,2,240,32,BOLIVIA,2,La Paz,1,Murillo,2,Palca,760,Cohoni,1,Escuela Cohoni,183,8,191,1,26,218
2028461,3,240,32,BOLIVIA,2,La Paz,1,Murillo,2,Palca,760,Cohoni,1,Escuela Cohoni,179,13,192,2,14,208
2028471,4,240,32,BOLIVIA,2,La Paz,1,Murillo,2,Palca,760,Cohoni,1,Escuela Cohoni,168,8,176,7,23,206
2028481,5,240,32,BOLIVIA,2,La Paz,1,Murillo,2,Palca,760,Cohoni,1,Escuela Cohoni,175,13,188,2,14,204
2028491,6,240,32,BOLIVIA,2,La Paz,1,Murillo,2,Palca,760,Cohoni,1,Escuela Cohoni,181,12,193,3,22,218
2028501,7,106,32,BOLIVIA,2,La Paz,1,Murillo,2,Palca,760,Cohoni,1,Escuela Cohoni,80,4,84,0,9,93
2028511,1,240,32,BOLIVIA,2,La Paz,1,Murillo,2,Palca,772,Quillihuaya,1,Escuela Quillihuaya,196,9,205,5,17,227
2028521,2,240,32,BOLIVIA,2,La Paz,1,Murillo,2,Palca,772,Quillihuaya,1,Escuela Quillihuaya,187,9,196,5,15,216
2028531,3,240,32,BOLIVIA,2,La Paz,1,Murillo,2,Palca,772,Quillihuaya,1,Escuela Quillihuaya,168,11,179,6,24,209
2028541,4,240,32,BOLIVIA,2,La Paz,1,Murillo,2,Palca,772,Quillihuaya,1,Escuela Quillihuaya,201,5,206,1,13,220
2028551,5,240,32,BOLIVIA,2,La Paz,1,Murillo,2,Palca,772,Quillihuaya,1,Escuela Quillihuaya,180,10,190,9,12,211
2028561,6,79,32,BOLIVIA,2,La Paz,1,Murillo,2,Palca,772,Quillihuaya,1,Escuela Quillihuaya,67,3,70,0,6,76
2028571,1,240,32,BOLIVIA,2,La Paz,1,Murillo,2,Palca,2774,Cayimbaya,1,Escuela Cayimbaya,182,13,195,1,16,212
2028581,2,240,32,BOLIVIA,2,La Paz,1,Murillo,2,Palca,2774,Cayimbaya,1,Escuela Cayimbaya,179,12,191,3,16,210
2028591,3,51,32,BOLIVIA,2,La Paz,1,Murillo,2,Palca,2774,Cayimbaya,1,Escuela Cayimbaya,40,4,44,1,3,48
2028601,1,240,32,BOLIVIA,2,La Paz,1,Murillo,2,Palca,2775,Cotaña,1,Escuela Cotaña,204,10,214,2,7,223
2028611,2,240,32,BOLIVIA,2,La Paz,1,Murillo,2,Palca,2775,Cotaña,1,Escuela Cotaña,202,11,213,2,10,225
2028621,3,240,32,BOLIVIA,2,La Paz,1,Murillo,2,Palca,2775,Cotaña,1,Escuela Cotaña,187,7,194,1,18,213
2028631,4,66,32,BOLIVIA,2,La Paz,1,Murillo,2,Palca,2775,Cotaña,1,Escuela Cotaña,54,1,55,1,5,61
2028641,1,240,32,BOLIVIA,2,La Paz,1,Murillo,2,Palca,2776,Tahuapalca,1,Escuela Tahuapalca,184,15,199,2,19,220
2028651,2,211,32,BOLIVIA,2,La Paz,1,Murillo,2,Palca,2776,Tahuapalca,1,Escuela Tahuapalca,169,6,175,0,18,193
2028661,1,240,32,BOLIVIA,2,La Paz,1,Murillo,2,Palca,2777,Tirata,1,Escuela Tirata,196,17,213,0,6,219
2028671,2,183,32,BOLIVIA,2,La Paz,1,Murillo,2,Palca,2777,Tirata,1,Escuela Tirata,151,11,162,0,7,169
2028681,1,240,32,BOLIVIA,2,La Paz,1,Murillo,2,Palca,4487,Challasirca,32120,U. E. Challasirca,202,7,209,3,14,226
2028691,2,101,32,BOLIVIA,2,La Paz,1,Murillo,2,Palca,4487,Challasirca,32120,U. E. Challasirca,84,2,86,2,9,97
2028701,1,240,32,BOLIVIA,2,La Paz,1,Murillo,2,Palca,4545,Mutuhuaya,32238,U.E. Mutuhuaya,174,11,185,5,37,227
2028711,2,78,32,BOLIVIA,2,La Paz,1,Murillo,2,Palca,4545,Mutuhuaya,32238,U.E. Mutuhuaya,60,2,62,0,15,77
2028721,1,240,32,BOLIVIA,2,La Paz,1,Murillo,3,Mecapaca,752,Santiago de Collana,1,Escuela Santiago de Collana,199,8,207,1,16,224
2028731,2,240,32,BOLIVIA,2,La Paz,1,Murillo,3,Mecapaca,752,Santiago de Collana,1,Escuela Santiago de Collana,197,5,202,0,11,213
2028741,3,231,32,BOLIVIA,2,La Paz,1,Murillo,3,Mecapaca,752,Santiago de Collana,1,Escuela Santiago de Collana,183,10,193,0,11,204
2028751,1,240,32,BOLIVIA,2,La Paz,1,Murillo,3,Mecapaca,785,Mecapaca,1,Escuela Simona Manzaneda,131,73,204,1,8,213
2028761,2,240,32,BOLIVIA,2,La Paz,1,Murillo,3,Mecapaca,785,Mecapaca,1,Escuela Simona Manzaneda,143,65,208,1,15,224
2028771,3,240,32,BOLIVIA,2,La Paz,1,Murillo,3,Mecapaca,785,Mecapaca,1,Escuela Simona Manzaneda,160,44,204,0,11,215
2028781,4,240,32,BOLIVIA,2,La Paz,1,Murillo,3,Mecapaca,785,Mecapaca,1,Escuela Simona Manzaneda,133,67,200,1,12,213
2028791,5,240,32,BOLIVIA,2,La Paz,1,Murillo,3,Mecapaca,785,Mecapaca,1,Escuela Simona Manzaneda,168,46,214,2,1,217
2028801,6,240,32,BOLIVIA,2,La Paz,1,Murillo,3,Mecapaca,785,Mecapaca,1,Escuela Simona Manzaneda,137,67,204,2,9,215
2028811,7,240,32,BOLIVIA,2,La Paz,1,Murillo,3,Mecapaca,785,Mecapaca,1,Escuela Simona Manzaneda,171,36,207,0,10,217
2028821,8,240,32,BOLIVIA,2,La Paz,1,Murillo,3,Mecapaca,785,Mecapaca,1,Escuela Simona Manzaneda,136,81,217,1,4,222
2028831,9,240,32,BOLIVIA,2,La Paz,1,Murillo,3,Mecapaca,785,Mecapaca,1,Escuela Simona Manzaneda,137,72,209,2,8,219
2028841,10,240,32,BOLIVIA,2,La Paz,1,Murillo,3,Mecapaca,785,Mecapaca,1,Escuela Simona Manzaneda,172,35,207,1,8,216
2028851,11,240,32,BOLIVIA,2,La Paz,1,Murillo,3,Mecapaca,785,Mecapaca,1,Escuela Simona Manzaneda,137,73,210,0,10,220
2028861,12,240,32,BOLIVIA,2,La Paz,1,Murillo,3,Mecapaca,785,Mecapaca,1,Escuela Simona Manzaneda,148,69,217,0,4,221
2028871,13,72,32,BOLIVIA,2,La Paz,1,Murillo,3,Mecapaca,785,Mecapaca,1,Escuela Simona Manzaneda,36,28,64,0,2,66
2028881,1,240,32,BOLIVIA,2,La Paz,1,Murillo,3,Mecapaca,792,Huajchilla,25835,U.E. Sagrada Familia,111,107,218,2,5,225
