CodigoMesa,Descripcion,CodigoPais,NombrePais,CodigoDepartamento,NombreDepartamento,CodigoCircunscripcionU,CodigoCircunscripcionE,CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,NumeroMesa,InscritosHabilitados,Voto1,Voto2,Voto3,Voto4,Voto5,Voto6,Voto7,Voto8,Voto9,Voto10,Voto11,Voto12,VotoValido,VotoBlanco,VotoNuloDirecto,VotoNuloDeclinacion,TotalVotoNulo,VotoEmitido,VotoValidoReal,VotoEmitidoReal
3017411,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,22,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,227,Unidad Educativa Dionisio Morales Choque,19,240,21,1,12,0,5,2,8,0,7,48,0,0,104,25,91,0,91,220,104,220
3017421,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,22,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,227,Unidad Educativa Dionisio Morales Choque,20,240,20,1,12,0,10,0,6,0,5,35,0,0,89,27,97,0,97,213,89,213
3017431,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,22,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,227,Unidad Educativa Dionisio Morales Choque,21,240,11,0,11,0,4,6,3,0,4,28,0,0,67,37,100,0,100,204,67,204
3017441,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,22,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,227,Unidad Educativa Dionisio Morales Choque,22,240,23,0,6,0,4,1,9,0,1,32,0,0,76,27,99,0,99,202,76,202
3017451,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,22,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,227,Unidad Educativa Dionisio Morales Choque,23,240,25,2,9,0,9,1,3,0,12,26,0,0,87,28,95,0,95,210,87,210
3017461,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,22,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,227,Unidad Educativa Dionisio Morales Choque,24,240,13,1,6,0,8,1,5,0,6,24,0,0,64,33,113,0,113,210,64,210
3017471,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,22,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,227,Unidad Educativa Dionisio Morales Choque,25,240,17,0,12,0,10,0,5,0,4,32,0,0,80,35,100,0,100,215,80,215
3017481,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,22,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,227,Unidad Educativa Dionisio Morales Choque,26,240,22,2,7,0,2,2,2,0,4,29,0,0,70,37,104,1,105,212,70,212
3017491,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,22,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,227,Unidad Educativa Dionisio Morales Choque,27,240,23,1,15,0,6,1,3,0,4,30,0,0,83,33,89,1,90,206,83,206
3017501,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,22,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,229,U. E. San Nicolas Club de Leones,1,240,13,0,22,0,13,1,3,0,3,45,0,0,100,25,91,0,91,216,100,216
3017511,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,22,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,229,U. E. San Nicolas Club de Leones,2,240,22,2,15,0,17,2,4,0,5,52,0,0,119,25,69,0,69,213,119,213
3017521,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,22,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,229,U. E. San Nicolas Club de Leones,3,240,15,1,19,0,11,4,4,0,2,45,0,0,101,29,86,0,86,216,101,216
3017531,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,22,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,229,U. E. San Nicolas Club de Leones,4,240,12,3,11,0,5,0,4,0,1,30,0,0,66,44,96,0,96,206,66,206
3017541,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,22,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,229,U. E. San Nicolas Club de Leones,5,240,16,3,9,0,9,3,6,0,5,39,0,0,90,44,87,1,88,222,90,222
3017551,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,22,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,229,U. E. San Nicolas Club de Leones,6,240,21,6,5,0,14,5,2,0,3,31,0,0,87,22,105,0,105,214,87,214
3017561,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,22,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,229,U. E. San Nicolas Club de Leones,7,240,22,2,12,0,11,0,3,0,6,36,0,0,92,37,85,0,85,214,92,214
3017571,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,22,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,229,U. E. San Nicolas Club de Leones,8,240,16,2,10,0,9,0,7,0,2,37,0,0,83,34,85,0,85,202,83,202
3017581,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,22,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,229,U. E. San Nicolas Club de Leones,9,240,20,3,9,0,8,3,4,0,5,28,0,0,80,26,106,0,106,212,80,212
3017591,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,22,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,229,U. E. San Nicolas Club de Leones,10,240,15,3,5,0,13,2,3,0,5,39,0,0,85,28,106,0,106,219,85,219
3017601,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,22,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,229,U. E. San Nicolas Club de Leones,11,240,22,3,9,0,10,1,3,0,9,34,0,0,91,31,95,0,95,217,91,217
3017611,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,22,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,229,U. E. San Nicolas Club de Leones,12,240,19,3,11,0,18,5,2,0,4,33,0,0,95,37,85,0,85,217,95,217
3017621,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,22,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,229,U. E. San Nicolas Club de Leones,13,240,27,3,12,0,12,1,7,0,4,28,0,0,94,24,98,0,98,216,94,216
3017631,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,22,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,229,U. E. San Nicolas Club de Leones,14,240,26,4,12,0,11,1,1,0,3,39,0,0,97,32,98,0,98,227,97,227
3017641,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,22,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,229,U. E. San Nicolas Club de Leones,15,240,31,3,18,0,18,1,6,0,5,26,0,0,108,23,91,0,91,222,108,222
3017651,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,22,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,229,U. E. San Nicolas Club de Leones,16,240,12,3,7,0,11,1,3,0,7,30,0,0,74,29,113,0,113,216,74,216
3017661,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,22,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,229,U. E. San Nicolas Club de Leones,17,240,19,3,21,0,9,1,2,0,8,25,0,0,88,27,100,0,100,215,88,215
3017671,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,22,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,229,U. E. San Nicolas Club de Leones,18,24,2,0,0,0,6,0,2,0,1,4,0,0,15,2,7,0,7,24,15,24
3017681,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,22,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,26148,U.E. Ana María Romero de Campero,1,240,15,1,23,0,21,0,5,0,7,48,0,0,120,35,68,0,68,223,120,223
3017691,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,22,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,26148,U.E. Ana María Romero de Campero,2,240,27,1,21,0,20,1,4,0,7,41,0,0,122,35,68,0,68,225,122,225
3017701,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,22,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,26148,U.E. Ana María Romero de Campero,3,240,28,3,22,0,24,2,5,0,6,44,0,0,134,30,64,0,64,228,134,228
3017711,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,22,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,26148,U.E. Ana María Romero de Campero,4,120,8,2,14,0,22,2,4,0,7,23,0,0,82,6,26,0,26,114,82,114
3017721,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,21,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,105,Colegio Hispano Boliviano,1,240,12,4,51,0,68,0,3,0,22,31,0,0,191,1,17,0,17,209,191,209
3017731,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,21,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,105,Colegio Hispano Boliviano,2,240,7,4,34,0,82,0,3,0,15,23,0,0,168,20,13,0,13,201,168,201
3017741,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,21,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,105,Colegio Hispano Boliviano,3,240,7,3,39,0,72,0,1,0,18,27,0,0,167,20,16,0,16,203,167,203
3017751,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,21,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,105,Colegio Hispano Boliviano,4,240,7,1,40,0,75,0,2,0,22,33,0,0,180,16,18,0,18,214,180,214
3017761,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,21,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,105,Colegio Hispano Boliviano,5,240,8,1,37,0,67,0,8,0,18,26,0,0,165,22,22,0,22,209,165,209
3017771,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,21,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,105,Colegio Hispano Boliviano,6,240,12,1,25,0,72,0,3,0,24,23,0,0,160,28,10,0,10,198,160,198
3017781,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,21,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,105,Colegio Hispano Boliviano,7,240,8,2,39,0,79,0,2,0,26,39,0,0,195,10,10,0,10,215,195,215
3017791,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,21,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,105,Colegio Hispano Boliviano,8,240,9,2,32,0,74,0,4,0,27,25,0,0,173,17,15,0,15,205,173,205
3017801,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,21,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,105,Colegio Hispano Boliviano,9,240,6,0,37,0,73,0,3,0,22,26,0,0,167,28,10,0,10,205,167,205
3017811,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,21,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,105,Colegio Hispano Boliviano,10,240,7,2,49,0,72,0,7,0,16,23,0,0,176,6,19,0,19,201,176,201
3017821,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,21,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,105,Colegio Hispano Boliviano,11,251,6,1,44,0,84,0,4,0,19,18,0,0,176,19,19,0,19,214,176,214
3017831,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,21,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,26448,Universidad Latinoamericana,1,240,9,6,34,0,69,0,3,0,25,36,0,0,182,14,16,0,16,212,182,212
3017841,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,21,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,26448,Universidad Latinoamericana,2,25,2,0,3,0,9,0,0,0,2,2,0,0,18,0,3,0,3,21,18,21
3017851,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,21,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,157,Colegio Pio XII,1,240,10,5,41,0,65,0,2,0,12,40,0,0,175,20,23,0,23,218,175,218
3017861,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,21,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,157,Colegio Pio XII,2,240,6,0,27,0,59,0,6,0,23,47,0,0,168,23,16,0,16,207,168,207
3017871,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,21,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,157,Colegio Pio XII,3,240,7,3,42,0,69,0,3,0,18,25,0,0,167,24,15,0,15,206,167,206
3017881,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,21,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,157,Colegio Pio XII,4,240,8,5,28,0,65,0,7,0,18,30,0,0,161,26,18,0,18,205,161,205
3017891,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,21,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,157,Colegio Pio XII,5,240,10,1,35,0,56,0,4,0,17,51,0,0,174,9,27,0,27,210,174,210
3017901,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,21,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,157,Colegio Pio XII,6,240,5,2,29,0,74,0,5,0,22,36,0,0,173,24,19,0,19,216,173,216
3017911,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,21,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,157,Colegio Pio XII,7,240,7,0,43,0,62,0,2,0,22,38,0,0,174,21,19,0,19,214,174,214
3017921,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,21,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,157,Colegio Pio XII,8,240,12,2,31,0,54,0,2,0,9,26,0,0,136,19,50,0,50,205,136,205
3017931,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,21,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,157,Colegio Pio XII,9,74,0,0,12,0,18,0,0,0,7,11,0,0,48,7,10,0,10,65,48,65
3017941,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,21,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,158,Escuela Bolivar,1,240,13,0,41,0,59,0,3,0,9,30,0,0,155,30,14,0,14,199,155,199
3017951,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,21,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,158,Escuela Bolivar,2,240,9,0,45,0,47,0,5,0,12,37,0,0,155,24,22,0,22,201,155,201
3017961,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,21,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,158,Escuela Bolivar,3,240,10,0,35,0,52,0,2,0,11,32,0,0,142,34,27,0,27,203,142,203
3017971,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,21,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,158,Escuela Bolivar,4,240,10,3,23,0,58,0,1,0,21,43,0,0,159,26,18,0,18,203,159,203
3017981,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,21,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,158,Escuela Bolivar,5,240,8,5,39,0,57,0,6,0,15,34,0,0,164,22,28,0,28,214,164,214
3017991,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,21,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,158,Escuela Bolivar,6,185,6,0,23,0,56,0,5,0,13,28,0,0,131,20,11,0,11,162,131,162
3018001,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,21,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,197,(Cárcel) Penitenciaria San Antonio,1,240,6,0,17,0,6,0,15,0,12,9,0,0,65,42,61,0,61,168,65,168
3018011,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,21,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,197,(Cárcel) Penitenciaria San Antonio,2,119,10,0,12,0,2,0,5,0,3,9,0,0,41,14,38,0,38,93,41,93
3018021,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,21,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,113,Instituto Eduardo Laredo,1,240,5,2,20,0,102,0,2,0,44,13,0,0,188,13,7,0,7,208,188,208
3018031,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,21,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,113,Instituto Eduardo Laredo,2,240,5,0,26,0,88,0,3,0,40,7,0,0,169,15,8,0,8,192,169,192
3018041,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,21,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,113,Instituto Eduardo Laredo,3,240,5,6,27,0,88,0,1,0,34,22,0,0,183,22,8,0,8,213,183,213
3018051,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,21,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,113,Instituto Eduardo Laredo,4,240,5,3,21,0,112,0,4,0,33,11,0,0,189,11,3,0,3,203,189,203
3018061,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,21,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,113,Instituto Eduardo Laredo,5,240,9,3,20,0,104,0,2,0,30,8,0,0,176,8,6,0,6,190,176,190
3018071,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,21,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,113,Instituto Eduardo Laredo,6,240,6,0,20,0,117,0,3,0,31,12,0,0,189,14,3,0,3,206,189,206
3018081,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,21,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,113,Instituto Eduardo Laredo,7,240,9,3,24,0,96,0,4,0,36,15,0,0,187,14,5,0,5,206,187,206
3018091,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,21,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,113,Instituto Eduardo Laredo,8,240,5,1,28,0,99,0,3,0,25,12,0,0,173,25,13,0,13,211,173,211
3018101,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,21,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,113,Instituto Eduardo Laredo,9,240,3,1,26,0,93,0,4,0,36,14,0,0,177,13,5,0,5,195,177,195
3018111,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,21,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,113,Instituto Eduardo Laredo,10,240,1,0,30,0,96,0,1,0,31,10,0,0,169,18,14,0,14,201,169,201
3018121,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,21,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,113,Instituto Eduardo Laredo,11,190,4,1,24,0,79,0,4,0,33,6,0,0,151,0,9,0,9,160,151,160
3018131,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,21,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,144,Colegio Aleman Santa Maria,1,240,6,1,35,0,95,0,3,0,24,15,0,0,179,15,10,0,10,204,179,204
3018141,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,21,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,144,Colegio Aleman Santa Maria,2,240,3,1,35,0,99,0,2,0,25,10,0,0,175,23,6,0,6,204,175,204
3018151,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,21,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,144,Colegio Aleman Santa Maria,3,240,5,2,28,0,86,0,6,0,26,22,0,0,175,17,8,0,8,200,175,200
3018161,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,21,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,144,Colegio Aleman Santa Maria,4,240,6,2,47,0,74,0,4,0,32,19,0,0,184,19,10,0,10,213,184,213
3018171,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,21,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,144,Colegio Aleman Santa Maria,5,240,5,3,43,0,97,0,2,0,25,11,0,0,186,11,5,0,5,202,186,202
3018181,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,21,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,144,Colegio Aleman Santa Maria,6,240,9,0,29,0,81,0,4,0,29,18,0,0,170,17,14,0,14,201,170,201
3018191,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,21,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,144,Colegio Aleman Santa Maria,7,240,1,1,35,0,106,0,5,0,20,15,0,0,183,17,9,0,9,209,183,209
3018201,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,21,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,144,Colegio Aleman Santa Maria,8,240,2,2,25,0,89,0,3,0,35,20,0,0,176,16,5,0,5,197,176,197
3018211,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,21,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,144,Colegio Aleman Santa Maria,9,240,4,1,30,0,102,0,1,0,31,12,0,0,181,17,7,0,7,205,181,205
3018221,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,21,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,144,Colegio Aleman Santa Maria,10,240,7,2,19,0,109,0,1,0,23,13,0,0,174,13,10,0,10,197,174,197
3018231,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,21,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,144,Colegio Aleman Santa Maria,11,240,2,3,50,0,93,0,0,0,35,12,0,0,195,3,10,0,10,208,195,208
3018241,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,21,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,144,Colegio Aleman Santa Maria,12,87,4,2,12,0,31,0,0,0,10,6,0,0,65,2,5,0,5,72,65,72
3018251,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,21,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,140,Colegio La Salle,1,240,3,1,27,0,112,0,1,0,35,9,0,0,188,10,12,0,12,210,188,210
3018261,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,21,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,140,Colegio La Salle,2,240,8,1,45,0,96,0,2,0,24,12,0,0,188,9,8,0,8,205,188,205
3018271,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,21,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,140,Colegio La Salle,3,240,0,2,49,0,90,0,3,0,39,15,0,0,198,1,13,0,13,212,198,212
3018281,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,21,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,140,Colegio La Salle,4,240,9,0,36,0,112,0,1,0,30,4,0,0,192,4,10,0,10,206,192,206
3018291,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,21,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,140,Colegio La Salle,5,240,10,1,33,0,105,0,4,0,21,11,0,0,185,16,8,0,8,209,185,209
3018301,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,21,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,140,Colegio La Salle,6,240,5,2,26,0,93,0,5,0,41,11,0,0,183,17,10,0,10,210,183,210
3018311,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,21,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,140,Colegio La Salle,7,240,7,1,24,0,95,0,5,0,35,7,0,0,174,23,8,0,8,205,174,205
3018321,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,3,Cochabamba,21,0,1,Cercado                                 ,1,Cochabamba,821,Cochabamba,140,Colegio La Salle,8,240,6,1,33,0,91,0,6,0,35,8,0,0,180,22,8,0,8,210,180,210
